SeniorCitizen,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure,TotalCharges_per_monthlyCharges,MonthlyCharges_tenure,protection_score,gender_Male,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,contract_risk,streaming_services,Partner_Yes,Dependents_Yes,PaperlessBilling_Yes,tenure_bin_1-2years,tenure_bin_2-4years,tenure_bin_4-6years
0,61,0,0,19.75,1124.2,0,18.42950819672131,56.92151898734178,1204.75,0,1,1,0,0,1,0,0,1,0,0,0,1
0,29,0,1,20.0,540.05,0,18.622413793103448,27.0025,580.0,0,0,1,0,0,2,0,1,1,0,0,1,0
1,23,2,1,86.8,1975.85,0,85.90652173913043,22.763248847926267,1996.4,0,1,1,0,1,3,1,1,0,0,1,0,0
0,57,1,0,58.75,3437.45,0,60.30614035087719,58.50978723404255,3348.75,3,0,0,1,0,3,2,1,0,1,0,0,1
0,72,1,0,45.25,3139.8,0,43.60833333333333,69.38784530386741,3258.0,4,1,0,1,0,1,0,1,1,0,0,0,1
0,66,1,0,56.6,3789.2,0,57.41212121212121,66.94699646643109,3735.6,4,1,0,1,0,1,1,1,0,1,0,0,1
0,65,1,0,84.2,5324.5,0,81.91538461538461,63.23634204275534,5473.0,3,1,1,0,1,1,2,1,1,1,0,0,1
0,8,2,0,80.0,624.6,0,78.075,7.8075,640.0,0,0,1,0,0,3,1,0,0,1,0,0,0
0,4,2,1,70.15,268.35,1,67.0875,3.825374198146828,280.6,0,0,1,0,0,3,0,0,0,1,0,0,0
0,71,0,0,24.75,1836.9,0,25.87183098591549,74.21818181818182,1757.25,0,0,1,0,1,1,0,1,0,0,0,0,1
0,1,0,1,20.2,20.2,0,20.2,1.0,20.2,0,1,1,0,0,2,0,1,1,1,0,0,0
0,4,1,0,50.05,179.35,1,44.8375,3.583416583416584,200.2,1,1,1,0,0,3,0,1,0,0,0,0,0
0,12,0,0,19.35,219.35,0,18.279166666666665,11.335917312661495,232.2,0,0,1,0,0,2,0,0,0,1,0,0,0
0,24,1,0,50.6,1288.75,0,53.69791666666666,25.469367588932805,1214.4,1,1,0,1,0,2,2,0,0,1,1,0,0
0,31,1,0,81.15,2545.75,0,82.12096774193549,31.37091805298829,2515.65,3,0,1,0,0,2,2,1,1,1,0,1,0
0,1,1,0,55.2,55.2,1,55.2,1.0,55.2,0,0,1,0,0,3,1,1,0,0,0,0,0
0,30,2,0,89.9,2723.15,0,90.77166666666668,30.2908787541713,2697.0,1,1,1,0,1,3,1,0,0,1,0,1,0
0,47,1,0,85.3,4107.25,0,87.38829787234043,48.15064478311841,4009.1,3,0,1,0,1,1,2,1,1,1,0,1,0
0,54,2,0,108.0,5760.65,0,106.6787037037037,53.33935185185185,5832.0,3,1,1,0,1,1,2,0,0,1,0,0,1
0,50,2,0,93.5,4747.5,0,94.95,50.77540106951872,4675.0,3,1,1,0,0,3,1,0,0,1,0,0,1
0,1,2,0,84.6,84.6,1,84.6,1.0,84.6,1,1,1,0,0,3,1,0,0,1,0,0,0
0,72,0,0,20.25,1566.9,0,21.762500000000003,77.37777777777778,1458.0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,29,0,1,25.15,702.0,0,24.20689655172414,27.912524850894638,729.3499999999999,0,0,1,0,1,3,0,0,0,0,0,1,0
0,2,1,0,54.4,114.1,1,57.05,2.097426470588235,108.8,1,1,1,0,1,3,0,0,0,1,0,0,0
0,10,1,0,29.6,299.05,0,29.905,10.10304054054054,296.0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,18,2,1,73.15,1305.95,0,72.55277777777778,17.853041695146956,1316.7,0,1,1,0,1,3,0,1,0,1,1,0,0
1,11,2,1,95.0,1120.3,1,101.84545454545454,11.792631578947368,1045.0,1,0,1,0,0,3,2,0,0,1,0,0,0
0,16,0,0,19.75,284.35,0,17.771875,14.39746835443038,316.0,0,1,1,0,0,1,0,0,0,0,1,0,0
0,72,1,0,86.6,6350.5,0,88.20138888888889,73.33140877598153,6235.2,3,0,1,0,1,1,2,0,0,0,0,0,1
0,72,2,0,109.2,7878.3,0,109.42083333333332,72.1456043956044,7862.400000000001,3,1,1,0,1,1,2,0,0,0,0,0,1
0,41,1,0,74.7,3187.65,0,77.74756097560976,42.67269076305221,3062.7000000000003,2,0,1,0,0,2,2,1,1,1,0,1,0
1,65,2,1,94.4,6126.15,0,94.24846153846153,64.89565677966101,6136.0,3,0,1,0,0,3,1,1,0,0,0,0,1
1,13,1,1,54.8,731.3,0,56.25384615384615,13.344890510948906,712.4,2,0,1,0,0,3,0,0,0,1,1,0,0
1,4,2,1,75.35,273.4,0,68.35,3.628400796284008,301.4,1,1,1,0,0,3,0,0,0,0,0,0,0
0,41,1,0,65.0,2531.8,0,61.75121951219513,38.95076923076923,2665.0,1,1,1,0,1,2,1,0,0,0,0,1,0
1,15,2,1,74.4,1074.3,1,71.61999999999999,14.439516129032256,1116.0,1,1,1,0,0,3,0,0,0,1,1,0,0
0,1,1,0,48.55,48.55,1,48.55,1.0,48.55,1,1,1,0,0,3,0,0,0,1,0,0,0
0,42,2,1,99.0,4298.45,0,102.3440476190476,43.41868686868687,4158.0,3,1,1,0,1,2,1,0,0,1,0,1,0
0,51,2,1,93.5,4619.55,0,90.57941176470588,49.40695187165775,4768.5,3,0,1,0,0,2,1,1,0,1,0,0,1
0,2,2,1,70.4,147.15,1,73.575,2.090198863636364,140.8,0,0,1,0,0,3,0,1,1,0,0,0,0
1,1,1,1,40.2,40.2,1,40.2,1.0,40.2,1,1,0,1,0,3,1,1,0,0,0,0,0
0,32,1,0,83.7,2633.3,0,82.290625,31.461170848267624,2678.4,3,1,1,0,1,2,2,0,1,0,0,1,0
0,10,0,0,19.85,193.05,0,19.305,9.72544080604534,198.5,0,1,1,0,0,3,0,0,0,1,0,0,0
0,67,1,1,59.55,4103.9,0,61.252238805970144,68.91519731318219,3989.85,3,0,0,1,0,1,2,1,1,1,0,0,1
0,61,2,0,115.1,7008.15,0,114.88770491803278,60.88748913987837,7021.099999999999,4,0,1,0,1,1,2,1,1,0,0,0,1
0,50,2,0,114.35,5791.1,0,115.822,50.64363795365108,5717.5,4,1,1,0,1,2,2,0,0,0,0,0,1
0,2,1,0,44.6,80.55,1,40.275,1.8060538116591929,89.2,0,0,1,0,0,3,0,1,0,1,0,0,0
1,29,1,1,45.0,1228.65,0,42.36724137931035,27.30333333333333,1305.0,2,0,0,1,0,3,1,1,0,1,0,1,0
1,3,1,1,41.15,132.2,1,44.06666666666666,3.212636695018226,123.45,1,1,0,1,0,3,1,0,0,1,0,0,0
1,13,2,1,106.9,1364.3,1,104.94615384615383,12.762394761459309,1389.7,2,1,1,0,1,3,2,0,0,1,1,0,0
1,57,2,1,89.85,4925.35,0,86.40964912280702,54.81747356705621,5121.45,1,1,1,0,1,3,1,1,0,1,0,0,1
0,31,1,0,49.85,1520.1,0,49.03548387096774,30.493480441323968,1545.35,3,0,0,1,0,1,1,0,0,1,0,1,0
0,45,2,0,113.3,5032.25,0,111.82777777777778,44.4152691968226,5098.5,4,0,1,0,1,2,2,1,0,0,0,1,0
0,61,1,0,88.1,5526.75,0,90.60245901639344,62.73269012485812,5374.099999999999,4,0,1,0,1,1,2,1,1,0,0,0,1
0,50,0,0,24.9,1195.25,0,23.905,48.00200803212852,1245.0,0,1,1,0,1,1,0,0,0,0,0,0,1
1,19,2,0,105.0,2007.25,0,105.64473684210526,19.116666666666667,1995.0,3,0,1,0,0,3,2,0,0,1,1,0,0
0,59,0,0,19.35,1099.6,1,18.63728813559322,56.82687338501291,1141.65,0,1,1,0,0,1,0,0,0,0,0,0,1
0,71,0,0,24.25,1732.95,0,24.40774647887324,71.46185567010309,1721.75,0,0,1,0,1,1,0,1,0,1,0,0,1
1,16,2,1,94.45,1511.2,1,94.45,16.0,1511.2,1,0,1,0,0,3,2,0,0,1,1,0,0
0,57,1,1,59.75,3450.15,0,60.52894736842106,57.743096234309625,3405.75,3,1,1,0,0,1,0,1,0,1,0,0,1
0,1,1,0,24.8,24.8,1,24.8,1.0,24.8,0,1,0,1,0,3,0,0,0,0,0,0,0
1,20,2,1,107.05,2172.05,0,108.6025,20.290051377860816,2141.0,2,1,1,0,1,3,2,1,0,0,1,0,0
0,1,2,0,70.6,70.6,1,70.6,1.0,70.6,0,1,1,0,0,3,0,0,0,0,0,0,0
0,5,2,1,85.4,401.1,1,80.22,4.69672131147541,427.0,2,1,1,0,1,3,0,1,0,1,0,0,0
0,52,2,1,105.05,5624.85,1,108.17019230769232,53.54450261780105,5462.599999999999,2,0,1,0,1,3,2,1,0,1,0,0,1
1,21,1,0,64.95,1339.8,0,63.8,20.628175519630485,1363.95,2,1,1,0,0,3,1,1,0,1,1,0,0
0,14,1,1,55.0,771.95,0,55.13928571428572,14.035454545454549,770.0,2,1,0,1,0,3,2,0,0,1,1,0,0
0,5,1,0,50.55,244.75,0,48.95,4.841740850642928,252.75,1,0,1,0,0,3,0,0,0,0,0,0,0
0,6,1,0,55.15,322.9,0,53.81666666666666,5.85494106980961,330.9,2,0,1,0,0,3,0,0,0,0,0,0,0
0,10,1,1,51.2,498.25,0,49.825,9.7314453125,512.0,1,0,1,0,0,3,0,0,0,0,0,0,0
0,1,0,0,25.4,25.4,0,25.4,1.0,25.4,0,0,1,0,1,3,0,0,1,0,0,0,0
0,68,1,0,54.45,3687.75,0,54.231617647058826,67.72727272727272,3702.6,1,0,1,0,1,3,0,0,0,0,0,0,1
0,18,2,0,95.15,1779.95,1,98.88611111111112,18.706778770362583,1712.7,1,1,1,0,0,3,2,1,1,0,1,0,0
0,22,2,0,76.0,1783.6,0,81.07272727272726,23.468421052631577,1672.0,0,0,1,0,1,2,0,0,0,1,1,0,0
0,20,1,1,44.35,927.15,0,46.3575,20.90529875986471,887.0,0,0,1,0,0,3,0,0,0,1,1,0,0
0,1,2,1,70.0,70.0,1,70.0,1.0,70.0,0,1,1,0,0,3,0,1,0,0,0,0,0
1,8,2,1,74.5,606.55,1,75.81875,8.141610738255032,596.0,1,1,1,0,0,3,0,0,0,1,0,0,0
0,10,1,0,44.85,435.4,1,43.54,9.707915273132665,448.5,0,1,1,0,0,3,0,0,0,1,0,0,0
1,24,2,1,76.1,1712.7,1,71.3625,22.505913272010517,1826.4,0,1,1,0,1,3,0,0,0,1,1,0,0
0,35,1,0,61.2,2021.2,0,57.74857142857143,33.02614379084967,2142.0,3,1,1,0,0,2,0,0,0,0,0,1,0
0,23,2,0,86.8,1940.8,0,84.38260869565217,22.359447004608292,1996.4,3,1,1,0,0,2,0,1,1,0,1,0,0
1,6,2,1,89.35,567.8,0,94.63333333333333,6.354784555120314,536.0999999999999,0,0,1,0,0,3,2,0,0,1,0,0,0
0,12,0,0,19.7,220.35,0,18.3625,11.185279187817258,236.4,0,0,1,0,0,3,0,0,0,0,0,0,0
0,1,0,0,20.25,20.25,0,20.25,1.0,20.25,0,1,1,0,0,3,0,0,0,0,0,0,0
0,71,2,1,76.05,5436.45,0,76.56971830985916,71.48520710059172,5399.55,1,0,1,0,0,1,0,1,1,0,0,0,1
1,35,2,1,100.8,3437.5,0,98.21428571428572,34.10218253968254,3528.0,1,1,1,0,1,3,2,1,0,1,0,1,0
0,40,1,1,74.55,3015.75,0,75.39375,40.45271629778672,2982.0,1,1,1,0,1,3,2,1,1,1,0,1,0
0,1,2,0,73.6,73.6,1,73.6,1.0,73.6,1,0,1,0,0,3,0,0,1,1,0,0,0
0,23,1,0,64.9,1509.8,0,65.64347826086956,23.26348228043143,1492.7,0,1,1,0,0,2,2,0,0,1,1,0,0
1,4,2,1,95.45,396.1,1,99.025,4.149816657936093,381.8,0,0,1,0,1,3,2,0,0,1,0,0,0
0,4,2,1,90.4,356.65,0,89.1625,3.945243362831858,361.6,2,1,1,0,0,3,1,0,0,1,0,0,0
0,68,1,0,60.3,4109.0,0,60.4264705882353,68.14262023217248,4100.4,3,0,0,1,0,1,2,1,1,0,0,0,1
0,38,2,0,81.85,3141.7,0,82.67631578947368,38.3836285888821,3110.3,1,1,1,0,1,3,0,0,1,1,0,1,0
0,52,0,0,24.8,1229.1,0,23.63653846153846,49.56048387096774,1289.6,0,1,1,0,1,1,0,1,1,0,0,0,1
1,32,2,1,74.9,2303.35,1,71.9796875,30.75233644859813,2396.8,0,1,1,0,1,3,0,1,0,1,0,1,0
0,29,1,0,75.55,2054.4,0,70.84137931034483,27.192587690271345,2190.95,2,1,1,0,0,1,2,1,1,0,0,1,0
1,38,2,1,101.15,3741.85,0,98.46973684210526,36.99307958477508,3843.7,1,1,1,0,1,3,2,1,1,0,0,1,0
0,48,1,0,78.75,3682.45,0,76.71770833333333,46.76126984126984,3780.0,2,1,1,0,1,2,2,0,1,1,0,1,0
0,1,0,0,19.25,19.25,0,19.25,1.0,19.25,0,0,1,0,0,3,0,0,0,1,0,0,0
0,22,2,1,89.05,1886.25,0,85.73863636363636,21.18192026951151,1959.1,2,0,1,0,0,3,1,0,0,1,1,0,0
0,43,2,0,115.05,4895.1,0,113.83953488372094,42.547588005215125,4947.15,4,0,1,0,1,1,2,0,0,0,0,1,0
1,5,2,1,69.35,341.6,0,68.32000000000001,4.925739005046864,346.75,0,0,1,0,0,3,0,1,0,1,0,0,0
0,5,2,1,80.6,415.55,1,83.11,5.155707196029777,403.0,0,1,1,0,0,3,1,0,0,1,0,0,0
0,51,2,0,110.05,5686.4,0,111.49803921568626,51.67105860972285,5612.55,3,1,1,0,1,2,2,1,1,0,0,0,1
0,71,0,0,19.9,1355.1,0,19.085915492957746,68.09547738693468,1412.9,0,1,1,0,0,1,0,0,0,1,0,0,1
0,38,1,0,80.3,3058.65,1,80.49078947368422,38.09028642590287,3051.4,3,0,1,0,0,2,2,1,1,0,0,1,0
1,24,2,1,93.15,2231.05,1,92.96041666666667,23.95115405260333,2235.6000000000004,1,1,1,0,0,3,2,1,0,1,1,0,0
0,35,2,0,91.5,3236.35,0,92.46714285714286,35.369945355191255,3202.5,1,1,1,0,1,3,1,1,0,1,0,1,0
1,54,1,0,82.45,4350.1,1,80.55740740740741,52.760460885385086,4452.3,3,0,1,0,1,2,2,0,0,0,0,0,1
0,72,1,1,60.0,4264.0,0,59.22222222222222,71.06666666666666,4320.0,3,0,0,1,0,1,2,1,1,1,0,0,1
0,1,1,1,44.8,44.8,0,44.8,1.0,44.8,0,1,1,0,0,3,0,0,0,1,0,0,0
0,9,1,0,48.6,422.3,0,46.922222222222224,8.689300411522634,437.4,1,0,1,0,0,2,0,1,1,0,0,0,0
0,69,1,0,60.05,4176.7,0,60.53188405797101,69.55370524562865,4143.45,3,1,0,1,0,1,2,0,0,1,0,0,1
0,52,2,0,102.7,5138.1,0,98.8096153846154,50.03018500486855,5340.400000000001,2,0,1,0,1,3,2,1,0,1,0,0,1
1,11,2,1,82.9,880.05,0,80.00454545454545,10.61580217129071,911.9,1,0,1,0,0,3,1,1,0,1,0,0,0
1,2,2,1,70.35,139.05,1,69.525,1.9765458422174844,140.7,0,0,1,0,0,3,0,0,0,1,0,0,0
1,28,1,1,35.9,973.65,0,34.77321428571428,27.121169916434543,1005.2,0,0,0,1,0,3,1,1,1,1,0,1,0
1,17,2,0,82.65,1470.05,0,86.4735294117647,17.786448880822746,1405.0500000000002,1,0,1,0,1,3,0,0,0,1,1,0,0
0,35,0,0,19.85,739.35,0,21.124285714285715,37.24685138539043,694.75,0,0,1,0,0,1,0,1,1,1,0,1,0
0,8,0,0,19.2,161.95,0,20.24375,8.434895833333334,153.6,0,0,1,0,0,2,0,0,0,1,0,0,0
0,46,2,0,94.9,4422.95,0,96.15108695652174,46.60642781875658,4365.400000000001,2,1,1,0,1,2,1,0,0,1,0,1,0
0,7,2,1,73.85,511.25,1,73.03571428571429,6.922816519972919,516.9499999999999,0,0,1,0,1,3,0,0,0,1,0,0,0
0,2,2,0,80.6,155.8,1,77.9,1.9330024813895783,161.2,1,0,1,0,1,3,0,0,0,0,0,0,0
0,68,1,0,75.8,5293.95,1,77.85220588235293,69.8410290237467,5154.4,3,1,1,0,1,2,1,1,1,1,0,0,1
0,43,2,1,104.6,4759.85,1,110.69418604651165,45.50525812619504,4497.8,2,0,1,0,1,1,2,0,0,1,0,1,0
0,68,1,1,88.15,6148.45,0,90.41838235294118,69.74985819625637,5994.200000000001,4,0,1,0,1,1,2,0,0,1,0,0,1
0,36,2,0,94.8,3565.65,0,99.04583333333332,37.6123417721519,3412.8,1,0,1,0,0,3,2,0,0,1,0,1,0
0,63,2,1,103.4,6603.0,1,104.8095238095238,63.858800773694384,6514.200000000001,2,1,1,0,1,3,2,1,0,1,0,0,1
1,32,1,0,54.65,1830.1,0,57.190625,33.48764867337603,1748.8,2,0,1,0,0,3,0,0,0,0,0,1,0
0,71,1,0,85.75,6223.8,0,87.65915492957747,72.58075801749271,6088.25,4,0,1,0,1,1,2,1,0,0,0,0,1
0,66,1,0,67.45,4508.65,0,68.31287878787879,66.84432913269087,4451.7,3,0,1,0,1,3,0,1,1,1,0,0,1
0,63,0,0,20.5,1328.15,0,21.081746031746032,64.78780487804879,1291.5,0,1,1,0,0,2,0,0,0,0,0,0,1
0,41,0,0,20.25,865.0,0,21.09756097560976,42.71604938271605,830.25,0,0,1,0,0,2,0,0,1,1,0,1,0
1,1,2,1,72.1,72.1,0,72.1,1.0,72.1,0,0,1,0,1,3,0,0,0,1,0,0,0
0,2,2,1,90.4,168.2,1,84.1,1.8606194690265483,180.8,0,0,1,0,0,3,2,0,0,1,0,0,0
0,70,0,0,19.45,1303.5,0,18.62142857142857,67.01799485861183,1361.5,0,0,1,0,0,1,0,1,0,0,0,0,1
0,23,1,1,44.95,996.85,0,43.34130434782609,22.17686318131257,1033.85,0,0,0,1,0,3,2,0,0,1,1,0,0
1,64,2,0,97.0,6430.9,0,100.4828125,66.29793814432989,6208.0,3,0,1,0,0,2,1,1,0,0,0,0,1
0,37,1,0,62.8,2278.75,0,61.58783783783784,36.285828025477706,2323.6,3,1,1,0,1,1,0,1,1,1,0,1,0
0,17,1,0,44.6,681.4,0,40.08235294117647,15.278026905829597,758.2,0,1,1,0,0,2,0,0,1,0,1,0,0
1,7,2,1,89.15,574.35,0,82.05,6.442512619181155,624.0500000000001,0,0,1,0,0,3,2,0,0,1,0,0,0
0,4,2,0,84.8,371.9,1,92.975,4.38561320754717,339.2,2,1,1,0,1,3,0,1,1,1,0,0,0
1,21,1,1,41.9,840.1,1,40.00476190476191,20.050119331742245,879.9,1,0,0,1,0,3,1,0,0,1,1,0,0
0,10,2,0,80.25,846.0,1,84.6,10.542056074766355,802.5,0,0,1,0,0,3,1,0,0,1,0,0,0
1,16,1,1,54.1,889.0,0,55.5625,16.43253234750462,865.6,1,0,1,0,1,3,0,0,0,1,1,0,0
0,64,2,1,105.25,6823.4,0,106.615625,64.83040380047505,6736.0,2,1,1,0,1,1,2,1,0,1,0,0,1
1,27,1,0,30.75,805.1,1,29.81851851851852,26.182113821138213,830.25,1,1,0,1,0,3,0,1,0,0,0,1,0
0,42,2,1,97.1,4016.75,0,95.63690476190476,41.3671472708548,4078.2,1,1,1,0,1,2,2,1,1,0,0,1,0
0,5,0,0,20.2,83.75,0,16.75,4.146039603960396,101.0,0,1,1,0,0,3,0,0,1,0,0,0,0
0,41,2,0,98.8,3959.15,0,96.56463414634146,40.07236842105264,4050.8,2,0,1,0,0,1,2,0,0,1,0,1,0
0,58,1,0,50.3,2878.55,0,49.63017241379311,57.22763419483102,2917.4,1,1,1,0,0,2,0,1,0,0,0,0,1
0,47,0,0,20.55,945.7,0,20.12127659574468,46.01946472019465,965.85,0,0,1,0,0,1,0,0,0,1,0,1,0
0,18,2,0,75.9,1373.05,0,76.28055555555555,18.09025032938076,1366.2,1,1,1,0,0,3,0,0,0,1,1,0,0
0,5,2,0,96.5,492.55,1,98.51,5.104145077720207,482.5,1,1,1,0,0,3,2,0,0,0,0,0,0
0,23,1,0,59.95,1406.0,0,61.130434782608695,23.452877397831525,1378.85,1,1,1,0,0,3,1,1,0,1,1,0,0
0,1,0,0,19.15,19.15,0,19.15,1.0,19.15,0,0,1,0,0,3,0,0,0,0,0,0,0
0,71,2,0,98.65,6962.85,0,98.06830985915494,70.58134820070958,7004.150000000001,1,1,1,0,1,2,2,1,0,1,0,0,1
0,72,2,0,112.6,8126.65,0,112.87013888888887,72.17273534635879,8107.2,4,1,1,0,1,1,2,1,1,1,0,0,1
0,33,0,0,20.6,690.25,0,20.916666666666668,33.50728155339806,679.8000000000001,0,1,1,0,0,2,0,1,1,0,0,1,0
0,2,2,1,85.65,181.5,1,90.75,2.1190893169877407,171.3,0,1,1,0,1,3,1,0,0,1,0,0,0
0,24,1,0,35.75,830.8,0,34.61666666666667,23.23916083916084,858.0,2,1,0,1,0,1,0,0,1,0,1,0,0
0,56,2,0,99.75,5608.4,0,100.15,56.224561403508766,5586.0,3,0,1,0,1,2,1,1,1,1,0,0,1
0,37,2,0,96.1,3646.8,0,98.56216216216217,37.94797086368367,3555.7,1,1,1,0,0,3,2,0,0,1,0,1,0
0,43,1,0,85.1,3662.25,0,85.1686046511628,43.034665099882496,3659.3,3,0,1,0,1,2,2,0,0,0,0,1,0
0,1,1,0,25.35,25.35,0,25.35,1.0,25.35,0,1,0,1,0,3,0,0,0,0,0,0,0
0,25,2,0,104.95,2566.5,1,102.66,24.45450214387804,2623.75,2,0,1,0,1,3,2,1,0,1,0,1,0
0,61,1,1,89.65,5308.7,0,87.02786885245901,59.21583937534857,5468.650000000001,4,0,1,0,1,1,2,0,0,0,0,0,1
0,17,2,1,86.75,1410.25,0,82.95588235294117,16.256484149855908,1474.75,2,1,1,0,1,2,0,0,0,0,1,0,0
0,41,2,0,86.2,3339.05,0,81.44024390243902,38.73607888631091,3534.2000000000003,3,0,1,0,0,2,0,1,0,1,0,1,0
0,1,1,0,50.65,50.65,1,50.65,1.0,50.65,1,1,1,0,0,3,0,0,0,0,0,0,0
1,72,1,0,64.8,4732.35,0,65.72708333333334,73.0300925925926,4665.599999999999,4,1,0,1,0,1,2,1,1,1,0,0,1
0,1,2,0,90.85,90.85,1,90.85,1.0,90.85,1,1,1,0,1,3,1,0,0,1,0,0,0
0,48,2,0,108.1,5067.45,0,105.571875,46.87742830712303,5188.799999999999,2,1,1,0,1,1,2,0,0,1,0,1,0
1,11,0,0,19.95,214.75,1,19.522727272727277,10.764411027568922,219.45,0,1,1,0,0,3,0,1,0,0,0,0,0
1,55,2,1,85.45,4874.7,1,88.63090909090909,57.047396138092445,4699.75,2,0,1,0,1,3,0,1,0,1,0,0,1
0,42,1,1,54.75,2348.45,0,55.91547619047618,42.89406392694064,2299.5,4,0,0,1,0,2,1,0,0,1,0,1,0
0,44,2,0,90.4,4063.0,0,92.3409090909091,44.94469026548672,3977.6,1,1,1,0,1,3,1,0,0,1,0,1,0
0,1,1,1,44.0,44.0,0,44.0,1.0,44.0,0,1,1,0,0,3,0,0,1,0,0,0,0
0,27,2,0,95.6,2595.25,0,96.12037037037037,27.146966527196653,2581.2,0,0,1,0,1,3,2,0,0,1,0,1,0
1,27,1,0,84.8,2309.55,0,85.53888888888889,27.235259433962263,2289.6,3,1,1,0,1,3,2,1,0,1,0,1,0
1,2,1,1,44.3,89.3,0,44.65,2.015801354401806,88.6,0,0,1,0,0,3,0,0,0,1,0,0,0
0,19,0,0,19.9,367.55,0,19.344736842105263,18.46984924623116,378.1,0,0,1,0,0,3,0,0,0,0,1,0,0
1,42,2,1,95.05,3944.5,0,93.91666666666669,41.49921094160968,3992.1,0,0,1,0,1,3,2,1,0,1,0,1,0
0,66,1,0,90.05,5965.95,0,90.39318181818182,66.25152692948362,5943.3,4,0,1,0,1,1,2,0,0,1,0,0,1
1,33,2,0,109.9,3694.7,0,111.96060606060604,33.618744313011824,3626.7,3,1,1,0,1,3,2,1,0,1,0,1,0
0,34,2,0,73.95,2524.45,1,74.24852941176471,34.13725490196078,2514.3,1,0,1,0,0,3,0,0,0,1,0,1,0
1,33,1,1,54.6,1803.7,0,54.65757575757576,33.03479853479853,1801.8,2,1,0,1,0,3,2,0,0,1,0,1,0
0,23,0,0,20.05,415.1,0,18.047826086956523,20.703241895261847,461.15,0,0,1,0,0,2,0,1,1,0,1,0,0
0,32,0,0,19.75,624.15,0,19.5046875,31.60253164556962,632.0,0,0,1,0,0,2,0,0,0,0,0,1,0
0,11,0,0,20.05,237.7,0,21.60909090909091,11.855361596009974,220.55,0,0,1,0,0,2,0,0,0,0,0,0,0
0,69,2,0,99.45,7007.6,1,101.55942028985508,70.46354952237306,6862.05,1,1,1,0,1,3,2,1,1,1,0,0,1
0,68,1,0,55.9,3848.8,0,56.6,68.85152057245081,3801.2,2,0,1,0,0,2,0,1,0,0,0,0,1
0,20,0,0,19.7,419.4,0,20.97,21.289340101522843,394.0,0,1,1,0,0,1,0,0,0,1,1,0,0
0,72,0,0,19.8,1468.75,0,20.39930555555556,74.17929292929293,1425.6,0,1,1,0,0,1,0,0,0,1,0,0,1
0,60,2,0,95.4,5812.0,0,96.86666666666666,60.92243186582809,5724.0,2,1,1,0,1,2,1,1,1,1,0,0,1
1,32,2,0,93.95,2861.45,0,89.4203125,30.45715806279936,3006.4,1,1,1,0,0,3,2,1,1,1,0,1,0
0,1,0,0,19.9,19.9,1,19.9,1.0,19.9,0,0,1,0,0,3,0,0,0,1,0,0,0
0,1,0,0,19.6,19.6,1,19.6,1.0,19.6,0,1,1,0,0,3,0,0,0,1,0,0,0
1,3,2,1,81.35,233.7,1,77.89999999999999,2.872771972956361,244.05,1,1,1,0,1,3,0,0,0,1,0,0,0
0,46,0,0,24.45,1066.15,0,23.17717391304348,43.605316973415135,1124.7,0,0,1,0,1,2,0,1,0,1,0,1,0
0,29,2,1,74.95,2149.05,0,74.10517241379311,28.67311541027352,2173.55,0,0,1,0,1,3,0,1,0,1,0,1,0
0,51,2,1,87.35,4473.0,0,87.70588235294117,51.20778477389811,4454.849999999999,3,1,1,0,1,3,0,0,0,1,0,0,1
1,48,2,0,70.65,3545.05,0,73.85520833333334,50.17763623496107,3391.2000000000003,0,0,1,0,0,3,0,1,0,1,0,1,0
0,16,2,0,73.25,1195.75,0,74.734375,16.324232081911262,1172.0,1,0,1,0,0,3,0,1,1,0,1,0,0
0,70,2,0,98.7,6858.9,0,97.9842857142857,69.49240121580547,6909.0,3,1,1,0,1,1,1,1,0,1,0,0,1
0,40,0,0,24.8,1024.7,0,25.6175,41.318548387096776,992.0,0,0,1,0,1,1,0,1,1,1,0,1,0
0,22,2,1,83.3,1845.9,1,83.90454545454546,22.15966386554622,1832.6,1,0,1,0,0,3,1,1,1,0,1,0,0
1,1,2,0,75.3,75.3,1,75.3,1.0,75.3,1,0,1,0,0,3,0,0,0,1,0,0,0
0,5,0,0,24.3,132.25,0,26.45,5.44238683127572,121.5,0,0,1,0,1,3,0,1,1,1,0,0,0
0,7,2,0,69.85,515.45,0,73.63571428571429,7.379384395132428,488.94999999999993,0,0,1,0,0,3,0,0,0,1,0,0,0
0,29,2,0,100.55,2830.45,0,97.60172413793104,28.14967677772253,2915.95,3,1,1,0,1,2,1,0,1,0,0,1,0
0,44,0,0,25.7,1110.5,0,25.238636363636363,43.21011673151751,1130.8,0,1,1,0,1,2,0,1,1,0,0,1,0
0,10,1,0,40.7,449.3,0,44.93,11.03931203931204,407.0,3,0,0,1,0,3,0,0,0,0,0,0,0
1,55,1,0,51.65,2838.55,0,51.61000000000001,54.95740561471443,2840.75,0,0,1,0,1,3,0,1,0,0,0,0,1
1,52,2,0,105.1,5376.4,0,103.39230769230768,51.15509039010466,5465.2,2,1,1,0,1,2,2,1,0,1,0,0,1
0,10,2,1,85.95,858.6,0,85.86,9.989528795811518,859.5,0,0,1,0,1,3,1,1,1,0,0,0,0
